FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,DESCRIPCION CONDUCTA,CANTIDAD
10/12/2018 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/14/2018 12:00:00 AM,25,CUNDINAMARCA,25785,TABIO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/16/2018 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/19/2018 12:00:00 AM,25,CUNDINAMARCA,25743,SILVANIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/20/2018 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/23/2018 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/24/2018 12:00:00 AM,25,CUNDINAMARCA,25599,APULO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/25/2018 12:00:00 AM,25,CUNDINAMARCA,25473,MOSQUERA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
11/02/2018 12:00:00 AM,25,CUNDINAMARCA,25649,SAN BERNARDO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
11/06/2018 12:00:00 AM,25,CUNDINAMARCA,25286,FUNZA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
11/07/2018 12:00:00 AM,25,CUNDINAMARCA,25168,CHAGUANI,ARTICULO 261. USURPACION DE TIERRAS,1
11/24/2018 12:00:00 AM,25,CUNDINAMARCA,25506,VENECIA,ARTICULO 261. USURPACION DE TIERRAS,1
11/25/2018 12:00:00 AM,25,CUNDINAMARCA,25394,LA PALMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
11/27/2018 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
12/10/2018 12:00:00 AM,25,CUNDINAMARCA,25175,CHIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
12/14/2018 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
12/14/2018 12:00:00 AM,25,CUNDINAMARCA,25658,SAN FRANCISCO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
12/16/2018 12:00:00 AM,25,CUNDINAMARCA,25183,CHOCONTA,ARTICULO 261. USURPACION DE TIERRAS,1
12/23/2018 12:00:00 AM,25,CUNDINAMARCA,25797,TENA,ARTICULO 261. USURPACION DE TIERRAS,1
12/26/2018 12:00:00 AM,25,CUNDINAMARCA,25168,CHAGUANI,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
12/28/2018 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
12/30/2018 12:00:00 AM,25,CUNDINAMARCA,25662,SAN JUAN DE RIO SECO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/02/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/07/2019 12:00:00 AM,25,CUNDINAMARCA,25320,GUADUAS,ARTICULO 261. USURPACION DE TIERRAS,1
01/07/2019 12:00:00 AM,25,CUNDINAMARCA,25320,GUADUAS,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/09/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/10/2019 12:00:00 AM,25,CUNDINAMARCA,25035,ANAPOIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/10/2019 12:00:00 AM,25,CUNDINAMARCA,25473,MOSQUERA,ARTICULO 261. USURPACION DE TIERRAS,1
01/15/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/15/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/19/2019 12:00:00 AM,25,CUNDINAMARCA,25572,PUERTO SALGAR,ARTICULO 261. USURPACION DE TIERRAS,1
01/19/2019 12:00:00 AM,25,CUNDINAMARCA,25572,PUERTO SALGAR,ARTICULO 261. USURPACION DE TIERRAS,1
01/19/2019 12:00:00 AM,25,CUNDINAMARCA,25878,VIOTA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/21/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/28/2019 12:00:00 AM,25,CUNDINAMARCA,25148,CAPARRAPI,ARTICULO 261. USURPACION DE TIERRAS,1
01/28/2019 12:00:00 AM,25,CUNDINAMARCA,25175,CHIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/01/2019 12:00:00 AM,25,CUNDINAMARCA,25297,GACHETA,ARTICULO 261. USURPACION DE TIERRAS,1
02/02/2019 12:00:00 AM,25,CUNDINAMARCA,25743,SILVANIA,ARTICULO 261. USURPACION DE TIERRAS,1
02/02/2019 12:00:00 AM,25,CUNDINAMARCA,25743,SILVANIA,ARTICULO 261. USURPACION DE TIERRAS,1
02/05/2019 12:00:00 AM,25,CUNDINAMARCA,25743,SILVANIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/06/2019 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/08/2019 12:00:00 AM,25,CUNDINAMARCA,25572,PUERTO SALGAR,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/10/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/16/2019 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/17/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/20/2019 12:00:00 AM,25,CUNDINAMARCA,25183,CHOCONTA,ARTICULO 261. USURPACION DE TIERRAS,1
02/22/2019 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/23/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/01/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/03/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/05/2019 12:00:00 AM,25,CUNDINAMARCA,25599,APULO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/05/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 261. USURPACION DE TIERRAS,1
03/12/2019 12:00:00 AM,25,CUNDINAMARCA,25718,SASAIMA,ARTICULO 261. USURPACION DE TIERRAS,1
03/17/2019 12:00:00 AM,25,CUNDINAMARCA,25592,QUEBRADANEGRA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/03/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/12/2019 12:00:00 AM,25,CUNDINAMARCA,25491,NOCAIMA,ARTICULO 261. USURPACION DE TIERRAS,1
04/16/2019 12:00:00 AM,25,CUNDINAMARCA,25386,LA MESA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/16/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/22/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/23/2019 12:00:00 AM,25,CUNDINAMARCA,25168,CHAGUANI,ARTICULO 261. USURPACION DE TIERRAS,1
04/25/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 261. USURPACION DE TIERRAS,1
04/27/2019 12:00:00 AM,25,CUNDINAMARCA,25743,SILVANIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
05/01/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
05/04/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 261. USURPACION DE TIERRAS,1
05/04/2019 12:00:00 AM,25,CUNDINAMARCA,25841,UBAQUE,ARTICULO 261. USURPACION DE TIERRAS,1
05/07/2019 12:00:00 AM,25,CUNDINAMARCA,25841,UBAQUE,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
05/09/2019 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 261. USURPACION DE TIERRAS,1
05/12/2019 12:00:00 AM,25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
05/12/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 261. USURPACION DE TIERRAS,1
05/14/2019 12:00:00 AM,25,CUNDINAMARCA,25386,LA MESA,ARTICULO 261. USURPACION DE TIERRAS,1
05/17/2019 12:00:00 AM,25,CUNDINAMARCA,25322,GUASCA,ARTICULO 261. USURPACION DE TIERRAS,1
05/31/2019 12:00:00 AM,25,CUNDINAMARCA,25426,MACHETA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/05/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 261. USURPACION DE TIERRAS,1
06/11/2019 12:00:00 AM,25,CUNDINAMARCA,25430,MADRID,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/12/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/13/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/21/2019 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 261. USURPACION DE TIERRAS,1
06/21/2019 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/22/2019 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/30/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/08/2019 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/15/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/20/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/25/2019 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/25/2019 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/27/2019 12:00:00 AM,25,CUNDINAMARCA,25885,YACOPI,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/01/2019 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/04/2019 12:00:00 AM,25,CUNDINAMARCA,25743,SILVANIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/04/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/09/2019 12:00:00 AM,25,CUNDINAMARCA,25817,TOCANCIPA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/11/2019 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/19/2019 12:00:00 AM,25,CUNDINAMARCA,25899,ZIPAQUIRA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/20/2019 12:00:00 AM,25,CUNDINAMARCA,25612,RICAURTE,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/20/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/22/2019 12:00:00 AM,25,CUNDINAMARCA,25297,GACHETA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/26/2019 12:00:00 AM,25,CUNDINAMARCA,25245,EL COLEGIO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
09/01/2019 12:00:00 AM,25,CUNDINAMARCA,25473,MOSQUERA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
09/05/2019 12:00:00 AM,25,CUNDINAMARCA,25151,CAQUEZA,ARTICULO 261. USURPACION DE TIERRAS,1
09/06/2019 12:00:00 AM,25,CUNDINAMARCA,25377,LA CALERA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
09/26/2019 12:00:00 AM,25,CUNDINAMARCA,25126,CAJICA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
09/27/2019 12:00:00 AM,25,CUNDINAMARCA,25326,GUATAVITA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
09/27/2019 12:00:00 AM,25,CUNDINAMARCA,25402,LA VEGA,ARTICULO 261. USURPACION DE TIERRAS,1
09/29/2019 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 261. USURPACION DE TIERRAS,1
09/30/2019 12:00:00 AM,25,CUNDINAMARCA,25258,EL PEÑON,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/06/2019 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/08/2019 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 261. USURPACION DE TIERRAS,1
10/17/2019 12:00:00 AM,25,CUNDINAMARCA,25592,QUEBRADANEGRA,ARTICULO 261. USURPACION DE TIERRAS,1
10/21/2019 12:00:00 AM,25,CUNDINAMARCA,25279,FOMEQUE,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/25/2019 12:00:00 AM,25,CUNDINAMARCA,25473,MOSQUERA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/28/2019 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/28/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/31/2019 12:00:00 AM,25,CUNDINAMARCA,25386,LA MESA,ARTICULO 261. USURPACION DE TIERRAS,1
11/03/2019 12:00:00 AM,25,CUNDINAMARCA,25398,LA PEÑA,ARTICULO 261. USURPACION DE TIERRAS,1
11/12/2019 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
11/18/2019 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
12/18/2019 12:00:00 AM,25,CUNDINAMARCA,25438,MEDINA,ARTICULO 261. USURPACION DE TIERRAS,1
01/07/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/11/2020 12:00:00 AM,25,CUNDINAMARCA,25612,RICAURTE,ARTICULO 261. USURPACION DE TIERRAS,1
01/13/2020 12:00:00 AM,25,CUNDINAMARCA,25815,TOCAIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/19/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/27/2020 12:00:00 AM,25,CUNDINAMARCA,25001,AGUA DE DIOS,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/27/2020 12:00:00 AM,25,CUNDINAMARCA,25001,AGUA DE DIOS,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/27/2020 12:00:00 AM,25,CUNDINAMARCA,25001,AGUA DE DIOS,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/27/2020 12:00:00 AM,25,CUNDINAMARCA,25279,FOMEQUE,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/01/2020 12:00:00 AM,25,CUNDINAMARCA,25175,CHIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/01/2020 12:00:00 AM,25,CUNDINAMARCA,25781,SUTATAUSA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/02/2020 12:00:00 AM,25,CUNDINAMARCA,25769,SUBACHOQUE,ARTICULO 261. USURPACION DE TIERRAS,1
02/04/2020 12:00:00 AM,25,CUNDINAMARCA,25743,SILVANIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/10/2020 12:00:00 AM,25,CUNDINAMARCA,25878,VIOTA,ARTICULO 261. USURPACION DE TIERRAS,1
02/14/2020 12:00:00 AM,25,CUNDINAMARCA,25402,LA VEGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/15/2020 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/18/2020 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/28/2020 12:00:00 AM,25,CUNDINAMARCA,25326,GUATAVITA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/01/2020 12:00:00 AM,25,CUNDINAMARCA,25245,EL COLEGIO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/01/2020 12:00:00 AM,25,CUNDINAMARCA,25745,SIMIJACA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/02/2020 12:00:00 AM,25,CUNDINAMARCA,25580,PULI,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/05/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/10/2020 12:00:00 AM,25,CUNDINAMARCA,25797,TENA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/11/2020 12:00:00 AM,25,CUNDINAMARCA,25269,FACATATIVA,ARTICULO 261. USURPACION DE TIERRAS,1
03/12/2020 12:00:00 AM,25,CUNDINAMARCA,25126,CAJICA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/13/2020 12:00:00 AM,25,CUNDINAMARCA,25326,GUATAVITA,ARTICULO 261. USURPACION DE TIERRAS,1
03/17/2020 12:00:00 AM,25,CUNDINAMARCA,25175,CHIA,ARTICULO 261. USURPACION DE TIERRAS,1
03/20/2020 12:00:00 AM,25,CUNDINAMARCA,25095,BITUIMA,ARTICULO 261. USURPACION DE TIERRAS,1
04/01/2020 12:00:00 AM,25,CUNDINAMARCA,25386,LA MESA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/05/2020 12:00:00 AM,25,CUNDINAMARCA,25245,EL COLEGIO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/20/2020 12:00:00 AM,25,CUNDINAMARCA,25168,CHAGUANI,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/22/2020 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/30/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
05/08/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
05/08/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
05/09/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
05/11/2020 12:00:00 AM,25,CUNDINAMARCA,25736,SESQUILE,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
05/19/2020 12:00:00 AM,25,CUNDINAMARCA,25154,CARMEN DE CARUPA,ARTICULO 261. USURPACION DE TIERRAS,1
05/30/2020 12:00:00 AM,25,CUNDINAMARCA,25862,VERGARA,ARTICULO 261. USURPACION DE TIERRAS,1
06/05/2020 12:00:00 AM,25,CUNDINAMARCA,25743,SILVANIA,ARTICULO 261. USURPACION DE TIERRAS,1
06/05/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 261. USURPACION DE TIERRAS,1
06/07/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/22/2020 12:00:00 AM,25,CUNDINAMARCA,25320,GUADUAS,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/22/2020 12:00:00 AM,25,CUNDINAMARCA,25805,TIBACUY,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/23/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/23/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/24/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/30/2020 12:00:00 AM,25,CUNDINAMARCA,25815,TOCAIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/01/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/03/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/03/2020 12:00:00 AM,25,CUNDINAMARCA,25899,ZIPAQUIRA,ARTICULO 261. USURPACION DE TIERRAS,1
07/05/2020 12:00:00 AM,25,CUNDINAMARCA,25175,CHIA,ARTICULO 261. USURPACION DE TIERRAS,1
07/12/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/12/2020 12:00:00 AM,25,CUNDINAMARCA,25815,TOCAIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/14/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/19/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/24/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/25/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/26/2020 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 261. USURPACION DE TIERRAS,1
07/28/2020 12:00:00 AM,25,CUNDINAMARCA,25175,CHIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/31/2020 12:00:00 AM,25,CUNDINAMARCA,25743,SILVANIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/01/2020 12:00:00 AM,25,CUNDINAMARCA,25297,GACHETA,ARTICULO 261. USURPACION DE TIERRAS,1
08/02/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/03/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/04/2020 12:00:00 AM,25,CUNDINAMARCA,25599,APULO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/04/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/04/2020 12:00:00 AM,25,CUNDINAMARCA,25885,YACOPI,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/10/2020 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/21/2020 12:00:00 AM,25,CUNDINAMARCA,25175,CHIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/30/2020 12:00:00 AM,25,CUNDINAMARCA,25596,QUIPILE,ARTICULO 261. USURPACION DE TIERRAS,1
09/01/2020 12:00:00 AM,25,CUNDINAMARCA,25599,APULO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
09/01/2020 12:00:00 AM,25,CUNDINAMARCA,25572,PUERTO SALGAR,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
